Id;y1;y2;y3;y4;y5
5305;63.8;58.2;0.0;0;100.0
5306;59.0;59.2;0.0;0;0.0
5307;59.6;64.1;0.0;0;100.0
5308;62.1;74.0;0.0;0;0.0
5309;61.7;78.3;0.0;0;100.0
5310;64.5;93.9;0.0;0;0.0
5311;68.3;115.1;0.0;0;0.0
5312;66.3;121.1;0.0;0;100.0
5313;66.9;120.3;0.0;0;0.0
5314;67.9;120.9;0.0;0;100.0
5315;67.0;118.4;0.0;0;0.0
5316;65.8;124.7;0.0;0;100.0
5317;65.8;113.5;0.0;0;0.0
5318;66.5;118.7;0.0;0;100.0
5319;67.3;112.5;0.0;0;0.0
5320;66.9;110.1;0.0;0;100.0
5321;64.0;118.6;0.0;0;0.0
5322;61.0;93.1;0.0;0;100.0
5323;62.4;91.0;0.0;0;0.0
5324;61.6;68.5;0.0;0;100.0
5325;59.6;78.8;0.0;0;0.0
5326;61.7;70.3;0.0;0;100.0
5327;62.5;67.7;0.0;0;0.0
5328;59.6;62.3;0.0;0;100.0
5329;60.7;68.2;0.0;0;0.0
5330;63.3;62.2;0.0;0;100.0
5331;60.1;73.2;0.0;0;0.0
5332;62.0;80.3;0.0;0;100.0
5333;65.1;94.3;0.0;0;0.0
5334;64.6;84.4;0.0;0;0.0
5335;67.8;90.3;0.0;0;100.0
5336;68.2;91.2;0.0;0;100.0
5337;66.5;88.4;0.0;0;0.0
5338;67.2;88.6;0.0;0;100.0
5339;68.4;90.4;0.0;0;0.0
5340;66.0;89.4;0.0;0;100.0
5341;66.5;85.6;0.0;0;100.0
5342;66.4;83.7;0.0;0;0.0
5343;66.5;86.7;0.0;0;100.0
5344;66.8;88.3;0.0;0;0.0
5345;64.5;92.9;0.0;0;100.0
5346;63.2;91.1;0.0;0;100.0
5347;63.0;82.3;0.0;0;0.0
5348;62.5;72.1;0.0;0;100.0
5349;61.5;76.6;0.0;0;0.0
5350;60.9;76.9;0.0;0;100.0
5351;61.3;68.5;0.0;0;0.0
5352;63.6;64.9;0.0;0;100.0
5353;63.5;69.8;0.0;0;100.0
5354;65.1;101.3;0.0;0;0.0
5355;71.3;135.7;0.0;0;100.0
5356;93.4;164.9;0.0;0;100.0
5357;116.4;187.7;0.0;0;100.0
5358;174.1;232.8;0.0;0;100.0
5359;178.0;283.6;0.0;0;100.0
5360;181.1;308.6;0.0;0;100.0
5361;179.6;304.0;0.0;0;100.0
5362;179.0;302.3;0.0;0;100.0
5363;162.4;292.7;0.0;0;100.0
5364;161.6;304.4;0.0;0;100.0
5365;152.5;291.7;0.0;0;100.0
5366;152.0;282.1;0.0;0;0.0
5367;138.3;277.3;0.0;0;100.0
5368;106.5;237.1;0.0;0;100.0
5369;98.6;215.9;0.0;0;0.0
5370;83.2;184.2;0.0;0;100.0
5371;70.0;151.0;0.0;0;0.0
5372;65.2;128.4;0.0;0;100.0
5373;63.7;88.8;0.0;0;0.0
5374;60.9;86.0;0.0;0;100.0
5375;61.7;76.2;0.0;0;0.0
5376;63.1;73.6;0.0;0;100.0
5377;61.4;79.6;0.0;0;0.0
5378;62.5;81.2;0.0;0;100.0
5379;66.2;80.6;0.0;0;100.0
5380;75.4;112.4;0.0;0;0.0
5381;98.7;148.8;0.0;0;200.0
5382;163.1;239.5;0.0;0;100.0
5383;191.4;306.1;0.0;0;100.0
5384;195.4;328.4;0.0;0;100.0
5385;193.8;317.7;0.0;0;200.0
5386;181.6;319.6;0.0;0;100.0
5387;183.0;284.5;0.0;0;100.0
5388;169.3;293.9;0.0;0;100.0
5389;162.6;267.3;0.0;0;0.0
5390;159.2;267.5;0.0;0;100.0
5391;142.6;261.8;0.0;0;100.0
5392;113.9;243.9;0.0;0;0.0
5393;101.9;208.6;0.0;0;100.0
5394;88.7;198.8;0.0;0;0.0
5395;73.4;143.4;0.0;0;100.0
5396;70.0;118.7;0.0;0;0.0
5397;69.3;94.2;0.0;0;100.0
5398;64.7;94.7;0.0;0;0.0
5399;66.2;83.1;0.0;0;100.0
5400;65.3;72.6;0.0;0;0.0
5401;64.2;77.1;0.0;0;100.0
5402;61.6;74.7;0.0;0;0.0
5403;62.6;77.0;0.0;0;100.0
5404;76.5;101.3;0.0;0;0.0
5405;108.6;122.1;0.0;0;100.0
5406;165.9;218.3;0.0;0;200.0
5407;181.7;286.6;0.0;0;100.0
5408;179.9;280.1;0.0;0;0.0
5409;178.5;262.5;0.0;0;100.0
5410;168.0;253.5;0.0;0;100.0
5411;166.0;239.9;0.0;0;100.0
5412;166.2;256.0;0.0;0;100.0
5413;160.2;247.3;0.0;0;0.0
5414;151.6;238.8;0.0;0;100.0
5415;136.9;266.2;0.0;0;0.0
5416;105.8;228.5;0.0;0;100.0
5417;95.1;201.6;0.0;0;0.0
5418;76.8;182.4;0.0;0;100.0
5419;68.5;138.3;0.0;0;0.0
5420;66.7;118.2;0.0;0;100.0
5421;62.8;89.3;0.0;0;0.0
5422;59.1;82.8;0.0;0;100.0
5423;58.7;62.7;0.0;0;0.0
5424;59.1;55.2;0.0;0;100.0
5425;58.6;67.4;0.0;0;0.0
5426;58.5;70.9;0.0;0;100.0
5427;60.7;72.0;0.0;0;0.0
5428;72.0;89.1;0.0;0;100.0
5429;108.0;115.7;0.0;0;100.0
5430;162.9;185.8;0.0;0;100.0
5431;179.7;252.6;0.0;0;100.0
5432;179.2;265.2;0.0;0;100.0
5433;173.6;263.1;0.0;0;0.0
5434;171.0;252.5;0.0;0;100.0
5435;167.1;233.0;0.0;0;0.0
5436;159.2;247.0;0.0;0;100.0
5437;152.0;249.4;0.0;0;0.0
5438;149.0;253.6;0.0;0;100.0
5439;144.5;256.7;0.0;0;0.0
5440;112.9;230.6;0.0;0;100.0
5441;105.3;207.8;0.0;0;0.0
5442;95.2;186.0;0.0;0;0.0
5443;82.4;155.5;0.0;0;100.0
5444;79.3;121.5;0.0;0;0.0
5445;75.9;88.1;0.0;0;100.0
5446;71.9;85.4;0.0;0;0.0
5447;71.2;65.5;0.0;0;0.0
5448;73.4;61.3;0.0;0;100.0
5449;71.6;68.0;0.0;0;0.0
5450;71.6;69.2;0.0;0;100.0
5451;71.3;68.0;0.0;0;0.0
5452;85.0;95.6;0.0;0;100.0
5453;106.2;125.2;0.0;0;0.0
5454;146.5;209.4;0.0;0;100.0
5455;157.4;265.6;0.0;0;100.0
5456;155.7;277.2;0.0;0;100.0
5457;160.1;264.7;0.0;0;0.0
5458;155.7;246.6;0.0;0;100.0
5459;154.7;225.7;0.0;0;0.0
5460;155.4;242.9;0.0;0;100.0
5461;149.0;239.4;0.0;0;0.0
5462;145.0;228.8;0.0;0;100.0
5463;142.1;239.3;0.0;0;0.0
5464;111.4;217.0;0.0;0;100.0
5465;102.2;194.2;0.0;0;0.0
5466;81.5;166.1;0.0;0;100.0
5467;65.9;150.4;0.0;0;0.0
5468;64.8;131.5;0.0;0;100.0
5469;60.8;99.8;0.0;0;0.0
5470;57.4;74.3;0.0;0;0.0
5471;57.8;68.4;0.0;0;100.0
5472;57.7;62.5;0.0;0;0.0
5473;59.3;64.0;0.0;0;0.0
5474;56.1;60.1;0.0;0;100.0
5475;56.2;60.1;0.0;0;0.0
5476;57.1;69.2;0.0;0;100.0
5477;59.0;101.2;0.0;0;0.0
5478;60.6;99.3;0.0;0;100.0
5479;61.4;121.4;0.0;0;0.0
5480;62.1;122.4;0.0;0;100.0
5481;65.1;119.6;0.0;0;0.0
5482;63.7;124.5;0.0;0;0.0
5483;64.3;112.5;0.0;0;100.0
5484;64.1;111.0;0.0;0;0.0
5485;63.8;107.7;0.0;0;100.0
5486;64.3;103.1;0.0;0;0.0
5487;64.7;98.8;0.0;0;100.0
5488;62.9;103.3;0.0;0;0.0
5489;61.5;97.6;0.0;0;100.0
5490;60.5;95.5;0.0;0;0.0
5491;60.4;80.6;0.0;0;0.0
5492;60.3;65.9;0.0;0;100.0
5493;59.9;62.1;0.0;0;0.0
5494;61.1;61.8;0.0;0;100.0
5495;58.9;56.0;0.0;0;0.0
5496;59.1;55.0;0.0;0;0.0
5497;61.0;57.1;0.0;0;100.0
5498;59.2;52.0;0.0;0;0.0
5499;57.9;49.2;0.0;0;100.0
5500;60.4;81.0;0.0;0;0.0
5501;62.2;84.0;0.0;0;100.0
5502;63.6;87.8;0.0;0;0.0
5503;65.3;89.2;0.0;0;100.0
5504;65.6;71.3;0.0;0;0.0
5505;64.4;78.2;0.0;0;0.0
5506;63.5;77.3;0.0;0;0.0
5507;68.2;76.2;0.0;0;100.0
5508;65.3;73.3;0.0;0;0.0
5509;67.0;71.3;0.0;0;100.0
5510;66.9;71.3;0.0;0;0.0
5511;68.2;72.3;0.0;0;0.0
5512;65.1;76.3;0.0;0;100.0
5513;62.1;74.4;0.0;0;0.0
5514;60.8;72.0;0.0;0;100.0
5515;62.3;68.0;0.0;0;0.0
5516;64.3;61.1;0.0;0;100.0
5517;63.9;68.0;0.0;0;0.0
5518;62.4;70.9;0.0;0;100.0
5519;62.5;60.5;0.0;0;0.0
5520;66.0;65.7;0.0;0;100.0
5521;63.5;69.8;0.0;0;0.0
5522;65.6;76.6;0.0;0;0.0
5523;70.5;131.9;0.0;0;100.0
5524;81.7;161.5;0.0;0;100.0
5525;115.5;185.3;0.0;0;100.0
5526;148.0;228.9;0.0;0;100.0
5527;164.9;279.1;0.0;0;200.0
5528;180.6;288.6;0.0;0;100.0
5529;186.2;277.3;0.0;0;100.0
5530;183.0;254.3;0.0;0;100.0
5531;174.4;244.5;0.0;0;100.0
5532;161.4;258.5;0.0;0;100.0
5533;136.0;242.7;0.0;0;100.0
5534;131.9;247.1;0.0;0;0.0
5535;131.1;243.0;0.0;0;100.0
5536;117.4;212.5;0.0;0;100.0
5537;93.6;181.9;0.0;0;0.0
5538;79.2;175.1;0.0;0;100.0
5539;70.4;134.6;0.0;0;0.0
5540;67.5;107.1;0.0;0;100.0
5541;64.8;69.4;0.0;0;0.0
5542;60.7;69.2;0.0;0;100.0
5543;61.6;63.4;0.0;0;100.0
5544;61.3;56.7;0.0;0;0.0
5545;64.1;69.4;0.0;0;100.0
5546;61.7;74.9;0.0;0;0.0
5547;62.8;65.1;0.0;0;100.0
5548;74.8;100.1;0.0;0;100.0
5549;120.5;138.3;0.0;0;100.0
5550;158.8;220.7;0.0;0;100.0
5551;180.9;294.6;0.0;0;100.0
5552;186.2;279.2;0.0;0;100.0
5553;179.3;269.6;0.0;0;100.0
5554;176.8;258.7;0.0;0;100.0
5555;172.1;237.2;0.0;0;100.0
5556;165.6;264.1;0.0;0;100.0
5557;150.4;236.6;0.0;0;100.0
5558;134.2;238.9;0.0;0;0.0
5559;136.2;250.6;0.0;0;100.0
5560;125.3;210.9;0.0;0;100.0
5561;115.6;188.6;0.0;0;0.0
5562;76.4;177.6;0.0;0;100.0
5563;69.3;149.3;0.0;0;0.0
5564;66.6;110.9;0.0;0;100.0
5565;63.8;100.4;0.0;0;0.0
5566;59.5;92.2;0.0;0;100.0
5567;59.2;78.6;0.0;0;0.0
5568;59.7;75.6;0.0;0;100.0
5569;59.0;76.0;0.0;0;0.0
5570;60.9;80.5;0.0;0;100.0
5571;59.5;72.6;0.0;0;100.0
5572;73.1;105.2;0.0;0;100.0
5573;102.2;133.3;0.0;0;100.0
5574;161.0;207.1;0.0;0;100.0
5575;181.7;272.6;0.0;0;100.0
5576;180.4;297.3;0.0;0;100.0
5577;167.0;284.2;0.0;0;100.0
5578;157.9;255.0;0.0;0;100.0
5579;157.9;246.6;0.0;0;100.0
5580;160.2;259.4;0.0;0;0.0
5581;138.1;249.5;0.0;0;100.0
5582;137.0;246.8;0.0;0;0.0
5583;135.4;224.9;0.0;0;100.0
5584;102.8;218.1;0.0;0;100.0
5585;98.7;196.1;0.0;0;0.0
5586;88.0;193.5;0.0;0;100.0
5587;75.9;157.2;0.0;0;0.0
5588;69.5;118.0;0.0;0;100.0
5589;67.6;89.5;0.0;0;0.0
5590;63.0;89.2;0.0;0;100.0
5591;63.2;76.4;0.0;0;0.0
5592;62.4;75.6;0.0;0;100.0
5593;62.3;74.0;0.0;0;0.0
5594;61.5;79.1;0.0;0;100.0
5595;61.4;74.9;0.0;0;0.0
5596;73.2;85.6;0.0;0;100.0
5597;111.5;126.0;0.0;0;0.0
5598;130.8;172.3;0.0;0;100.0
5599;167.3;259.0;0.0;0;100.0
5600;167.6;275.5;0.0;0;100.0
5601;154.8;257.4;0.0;0;100.0
5602;152.9;244.9;0.0;0;0.0
5603;147.2;223.5;0.0;0;100.0
5604;149.5;229.9;0.0;0;100.0
5605;139.9;241.2;0.0;0;0.0
5606;136.3;234.2;0.0;0;100.0
5607;135.4;243.2;0.0;0;100.0
5608;105.2;221.0;0.0;0;0.0
5609;93.0;197.6;0.0;0;100.0
5610;79.1;181.4;0.0;0;0.0
5611;69.5;150.2;0.0;0;100.0
5612;67.9;115.0;0.0;0;0.0
5613;67.0;76.4;0.0;0;100.0
5614;62.2;79.2;0.0;0;0.0
5615;62.0;66.4;0.0;0;100.0
5616;63.2;68.6;0.0;0;0.0
5617;63.5;69.0;0.0;0;100.0
5618;63.3;68.0;0.0;0;0.0
5619;63.4;77.2;0.0;0;100.0
5620;73.7;86.1;0.0;0;0.0
5621;97.9;122.0;0.0;0;100.0
5622;133.5;174.8;0.0;0;0.0
5623;149.6;251.1;0.0;0;100.0
5624;152.4;243.1;0.0;0;100.0
5625;141.7;225.6;0.0;0;0.0
5626;143.1;259.0;0.0;0;100.0
5627;143.4;245.0;0.0;0;100.0
5628;144.0;257.0;0.0;0;0.0
5629;138.3;239.1;0.0;0;100.0
5630;146.2;248.3;0.0;0;100.0
5631;147.2;233.8;0.0;0;0.0
5632;112.7;201.2;0.0;0;100.0
5633;103.1;188.5;0.0;0;0.0
5634;82.5;162.7;0.0;0;100.0
5635;67.5;150.8;0.0;0;100.0
5636;66.5;106.4;0.0;0;0.0
5637;63.5;77.0;0.0;0;100.0
5638;59.5;74.9;0.0;0;0.0
5639;59.7;64.0;0.0;0;0.0
5640;60.1;63.1;0.0;0;100.0
5641;60.9;64.0;0.0;0;0.0
5642;60.5;61.0;0.0;0;100.0
5643;61.5;58.2;0.0;0;0.0
5644;60.3;62.2;0.0;0;100.0
5645;65.6;88.0;0.0;0;100.0
5646;63.2;95.1;0.0;0;0.0
5647;66.6;119.9;0.0;0;100.0
5648;67.3;132.3;0.0;0;100.0
5649;66.5;126.4;0.0;0;0.0
5650;68.7;128.9;0.0;0;100.0
5651;64.8;129.9;0.0;0;100.0
5652;65.6;130.0;0.0;0;100.0
5653;66.7;124.8;0.0;0;0.0
5654;67.3;124.8;0.0;0;100.0
5655;65.6;131.8;0.0;0;100.0
5656;67.7;119.5;0.0;0;100.0
5657;65.0;122.5;0.0;0;0.0
5658;65.3;111.2;0.0;0;100.0
5659;66.2;87.7;0.0;0;0.0
5660;65.2;75.0;0.0;0;100.0
5661;64.3;75.0;0.0;0;0.0
5662;63.3;77.6;0.0;0;100.0
5663;63.1;74.0;0.0;0;100.0
5664;65.6;69.8;0.0;0;100.0
5665;63.2;62.7;0.0;0;0.0
5666;63.8;66.8;0.0;0;100.0
5667;66.1;64.9;0.0;0;100.0
5668;63.0;79.9;0.0;0;100.0
5669;66.2;81.0;0.0;0;100.0
5670;70.2;100.9;0.0;0;100.0
5671;66.6;99.1;0.0;0;100.0
5672;68.9;101.2;0.0;0;0.0
5673;71.8;104.2;0.0;0;100.0
5674;68.9;95.2;0.0;0;100.0
5675;67.9;98.2;0.0;0;100.0
5676;69.3;93.4;0.0;0;0.0
5677;66.8;87.2;0.0;0;100.0
5678;67.0;85.0;0.0;0;100.0
5679;68.1;89.3;0.0;0;100.0
5680;65.9;91.1;0.0;0;100.0
5681;64.9;89.2;0.0;0;100.0
5682;65.2;86.8;0.0;0;0.0
5683;66.1;83.7;0.0;0;100.0
5684;63.0;78.0;0.0;0;100.0
5685;63.8;77.8;0.0;0;0.0
5686;65.9;74.9;0.0;0;100.0
5687;64.3;71.4;0.0;0;0.0
5688;67.5;74.9;0.0;0;100.0
5689;68.4;79.5;0.0;0;0.0
5690;66.7;111.1;0.0;0;100.0
5691;72.2;146.1;0.0;0;100.0
5692;89.7;177.3;0.0;0;100.0
5693;105.1;199.4;0.0;0;100.0
5694;175.3;258.2;0.0;0;200.0
5695;190.8;307.3;0.0;0;100.0
5696;193.1;329.8;0.0;0;200.0
5697;194.5;322.2;0.0;0;100.0
5698;192.2;312.1;0.0;0;200.0
5699;192.9;289.9;0.0;0;100.0
5700;189.6;311.5;0.0;0;200.0
5701;183.8;307.8;0.0;0;100.0
5702;178.2;281.1;0.0;0;100.0
5703;173.4;276.3;0.0;0;100.0
5704;142.2;229.7;0.0;0;100.0
5705;137.4;203.8;0.0;0;100.0
5706;88.2;188.9;0.0;0;0.0
5707;76.1;161.1;0.0;0;100.0
5708;74.6;115.8;0.0;0;100.0
5709;69.5;87.4;0.0;0;0.0
5710;64.2;90.0;0.0;0;100.0
5711;66.9;78.0;0.0;0;0.0
5712;62.9;77.7;0.0;0;100.0
5713;64.2;77.7;0.0;0;0.0
5714;67.5;86.5;0.0;0;100.0
5715;65.8;90.5;0.0;0;0.0
5716;105.3;112.9;0.0;0;100.0
5717;122.8;191.6;0.0;0;200.0
5718;176.2;256.2;0.0;0;100.0
5719;186.2;331.5;0.0;0;200.0
5720;189.6;348.6;0.0;0;200.0
5721;173.5;340.5;0.0;0;200.0
5722;177.1;315.7;0.0;0;100.0
5723;199.2;300.6;0.0;0;200.0
5724;193.6;314.6;0.0;0;200.0
5725;178.4;307.4;0.0;0;100.0
5726;158.0;296.0;0.0;0;200.0
5727;180.6;278.1;0.0;0;100.0
5728;146.6;236.5;0.0;0;100.0
5729;137.7;213.1;0.0;0;100.0
5730;88.6;191.2;0.0;0;100.0
5731;78.7;160.9;0.0;0;100.0
5732;76.4;110.1;0.0;0;0.0
5733;77.1;98.4;0.0;0;100.0
5734;70.3;96.0;0.0;0;100.0
5735;69.8;81.8;0.0;0;100.0
5736;72.3;79.3;0.0;0;0.0
5737;68.7;92.2;0.0;0;100.0
5738;69.3;83.9;0.0;0;100.0
5739;73.7;93.2;0.0;0;100.0
5740;84.0;137.1;0.0;0;100.0
5741;131.0;190.0;0.0;0;200.0
5742;173.1;264.6;0.0;0;200.0
5743;189.4;319.5;0.0;0;200.0
5744;200.8;322.9;0.0;0;200.0
5745;201.7;320.1;0.0;0;200.0
5746;200.1;301.4;0.0;0;200.0
5747;198.6;271.0;0.0;0;200.0
5748;201.0;274.5;0.0;0;100.0
5749;186.9;278.0;0.0;0;200.0
5750;157.0;274.9;0.0;0;200.0
5751;156.6;274.3;0.0;0;100.0
5752;156.0;246.8;0.0;0;200.0
5753;147.7;217.4;0.0;0;100.0
5754;93.2;203.9;0.0;0;0.0
5755;77.0;166.7;0.0;0;200.0
5756;78.0;141.5;0.0;0;0.0
5757;73.3;121.9;0.0;0;100.0
5758;65.8;96.9;0.0;0;100.0
5759;62.5;93.3;0.0;0;0.0
5760;64.7;88.0;0.0;0;100.0
5761;63.4;93.1;0.0;0;100.0
5762;64.0;92.8;0.0;0;0.0
5763;67.1;102.6;0.0;0;100.0
5764;79.6;129.9;0.0;0;200.0
5765;124.7;172.2;0.0;0;100.0
5766;168.4;257.3;0.0;0;200.0
5767;177.6;316.1;0.0;0;200.0
5768;198.3;317.1;0.0;0;200.0
5769;200.3;306.2;0.0;0;200.0
5770;183.8;285.4;0.0;0;200.0
5771;182.6;268.8;0.0;0;100.0
5772;183.6;272.0;0.0;0;200.0
5773;175.1;259.3;0.0;0;100.0
5774;155.9;262.2;0.0;0;100.0
5775;154.3;258.3;0.0;0;100.0
5776;122.4;218.4;0.0;0;100.0
5777;123.4;203.3;0.0;0;100.0
5778;93.8;186.0;0.0;0;100.0
5779;70.9;157.0;0.0;0;100.0
5780;69.3;119.6;0.0;0;100.0
5781;65.2;102.0;0.0;0;0.0
5782;62.6;87.4;0.0;0;100.0
5783;60.9;69.6;0.0;0;0.0
5784;59.9;76.6;0.0;0;100.0
5785;60.2;83.8;0.0;0;100.0
5786;62.4;76.6;0.0;0;0.0
5787;61.3;86.3;0.0;0;100.0
5788;74.6;108.8;0.0;0;100.0
5789;108.6;124.2;0.0;0;200.0
5790;164.3;237.3;0.0;0;100.0
5791;189.2;298.8;0.0;0;200.0
5792;183.0;306.3;0.0;0;200.0
5793;184.5;280.4;0.0;0;100.0
5794;171.6;259.8;0.0;0;100.0
5795;180.1;248.1;0.0;0;200.0
5796;182.9;276.0;0.0;0;100.0
5797;166.9;238.1;0.0;0;100.0
5798;164.5;243.1;0.0;0;100.0
5799;160.6;237.6;0.0;0;100.0
5800;132.0;209.0;0.0;0;100.0
5801;121.7;188.4;0.0;0;100.0
5802;85.5;172.1;0.0;0;100.0
5803;73.3;144.4;0.0;0;100.0
5804;70.1;131.4;0.0;0;100.0
5805;66.8;88.8;0.0;0;100.0
5806;64.9;79.3;0.0;0;0.0
5807;63.6;72.4;0.0;0;100.0
5808;63.1;70.2;0.0;0;100.0
5809;64.1;67.3;0.0;0;0.0
5810;65.4;71.2;0.0;0;100.0
5811;63.3;71.0;0.0;0;0.0
5812;64.3;70.1;0.0;0;100.0
5813;67.2;98.2;0.0;0;100.0
5814;67.9;122.9;0.0;0;100.0
5815;70.6;134.3;0.0;0;100.0
5816;69.4;144.9;0.0;0;100.0
5817;67.1;144.0;0.0;0;100.0
5818;66.1;139.9;0.0;0;100.0
5819;70.4;139.0;0.0;0;100.0
5820;67.7;131.2;0.0;0;100.0
5821;67.5;123.3;0.0;0;100.0
5822;71.7;133.1;0.0;0;100.0
5823;72.1;129.9;0.0;0;100.0
5824;68.5;132.4;0.0;0;100.0
5825;64.8;126.7;0.0;0;100.0
5826;67.7;119.1;0.0;0;100.0
5827;66.4;97.2;0.0;0;100.0
5828;66.2;90.2;0.0;0;0.0
5829;66.1;79.8;0.0;0;100.0
5830;64.2;78.6;0.0;0;100.0
5831;62.3;73.0;0.0;0;0.0
5832;66.4;76.0;0.0;0;100.0
5833;63.8;74.0;0.0;0;100.0
5834;62.1;74.1;0.0;0;100.0
5835;67.4;71.5;0.0;0;100.0
5836;63.5;81.1;0.0;0;0.0
5837;64.7;87.0;0.0;0;100.0
5838;67.7;107.0;0.0;0;100.0
5839;65.6;106.3;0.0;0;100.0
5840;69.3;111.5;0.0;0;100.0
5841;66.5;92.2;0.0;0;0.0
5842;66.0;103.2;0.0;0;100.0
5843;69.6;96.3;0.0;0;100.0
5844;67.6;97.3;0.0;0;100.0
5845;67.6;92.3;0.0;0;100.0
5846;68.9;93.3;0.0;0;0.0
5847;69.4;93.2;0.0;0;100.0
5848;66.4;94.3;0.0;0;100.0
5849;63.9;98.5;0.0;0;0.0
5850;62.7;95.0;0.0;0;100.0
5851;61.6;90.1;0.0;0;100.0
5852;61.9;76.4;0.0;0;0.0
5853;62.1;81.8;0.0;0;100.0
5854;254.0;0.0;4.9;0;110.0
5855;247.0;0.0;2.9;0;0.0
5856;253.0;0.0;4.5;0;100.0
5857;251.0;0.0;4.0;0;100.0
5858;255.0;0.0;4.1;0;0.0
5859;253.0;0.0;4.1;0;110.0
5860;373.0;0.0;5.2;0;400.0
5861;507.0;0.0;5.1;0;600.0
5862;533.0;0.0;7.7;0;600.0
5863;524.0;0.0;8.2;0;610.0
5864;502.0;0.0;7.3;0;600.0
5865;500.0;0.0;5.9;0;600.0
5866;499.0;0.0;7.3;0;600.0
5867;504.0;0.0;7.8;0;600.0
5868;492.0;0.0;6.7;0;510.0
5869;495.0;0.0;7.8;0;500.0
5870;486.0;0.0;6.9;0;500.0
5871;496.0;0.0;8.4;0;600.0
5872;486.0;0.0;6.3;0;500.0
5873;502.0;0.0;8.3;0;510.0
5874;465.0;0.0;6.0;0;500.0
5875;333.0;0.0;4.6;0;400.0
5876;261.0;0.0;5.3;0;200.0
5877;244.0;0.0;3.8;0;100.0
5878;262.0;0.0;3.7;0;210.0
5879;265.0;0.0;3.0;0;300.0
5880;272.0;0.0;4.3;0;300.0
5881;269.0;0.0;3.9;0;300.0
5882;271.0;0.0;3.9;0;300.0
5883;263.0;0.0;3.0;0;310.0
5884;273.0;0.0;3.6;0;300.0
5885;283.0;0.0;4.6;0;300.0
5886;283.0;0.0;3.7;0;400.0
5887;269.0;0.0;4.0;0;300.0
5888;280.0;0.0;4.3;0;310.0
5889;271.0;0.0;3.9;0;300.0
5890;275.0;0.0;3.6;0;300.0
5891;273.0;0.0;4.5;0;200.0
5892;275.0;0.0;4.3;0;200.0
5893;272.0;0.0;4.4;0;210.0
5894;272.0;0.0;3.3;0;300.0
5895;271.0;0.0;4.2;0;300.0
5896;276.0;0.0;3.7;0;300.0
5897;272.0;0.0;3.8;0;310.0
5898;274.0;0.0;2.9;0;300.0
5899;272.0;0.0;4.1;0;300.0
5900;275.0;0.0;3.7;0;300.0
5901;261.0;0.0;4.1;0;310.0
5902;281.0;0.0;4.6;0;300.0
5903;275.0;0.0;4.2;0;300.0
5904;270.0;0.0;3.1;0;300.0
5905;277.0;0.0;4.5;0;300.0
5906;271.0;0.0;3.0;0;300.0
5907;277.0;0.0;4.4;0;310.0
5908;272.0;0.0;4.0;0;300.0
5909;277.0;0.0;3.6;0;400.0
5910;277.0;0.0;4.4;0;300.0
5911;280.0;0.0;4.2;0;300.0
5912;272.0;0.0;3.0;0;310.0
5913;278.0;0.0;4.3;0;300.0
5914;275.0;0.0;3.5;0;300.0
5915;283.0;0.0;3.5;0;300.0
5916;279.0;0.0;4.2;0;400.0
5917;283.0;0.0;4.3;0;310.0
5918;280.0;0.0;3.0;0;300.0
5919;282.0;0.0;4.2;0;300.0
5920;275.0;0.0;2.8;0;300.0
5921;283.0;0.0;4.3;0;300.0
5922;281.0;0.0;4.5;0;300.0
5923;282.0;0.0;3.0;0;310.0
5924;282.0;0.0;3.9;0;300.0
5925;273.0;0.0;3.4;0;400.0
5926;277.0;0.0;4.4;0;100.0
5927;258.0;0.0;4.1;0;100.0
5928;260.0;0.0;4.6;0;110.0
5929;257.0;0.0;4.3;0;100.0
5930;258.0;0.0;4.5;0;0.0
5931;257.0;0.0;4.3;0;100.0
5932;416.0;0.0;4.2;0;400.0
5933;630.0;0.0;5.8;0;610.0
5934;699.0;0.0;9.1;0;600.0
5935;708.0;0.0;7.2;0;600.0
5936;716.0;0.0;6.9;0;610.0
5937;650.0;0.0;6.6;0;510.0
5938;667.0;0.0;6.8;0;610.0
5939;668.0;0.0;8.0;0;410.0
5940;632.0;0.0;6.6;0;410.0
5941;567.0;0.0;9.8;0;420.0
5942;562.0;0.0;8.6;0;400.0
5943;556.0;0.0;7.2;0;510.0
5944;546.0;0.0;6.0;0;500.0
5945;542.0;0.0;7.9;0;510.0
5946;498.0;0.0;5.7;0;500.0
5947;367.0;0.0;4.6;0;400.0
5948;330.0;0.0;5.4;0;310.0
5949;354.0;0.0;4.2;0;300.0
5950;355.0;0.0;3.3;0;200.0
5951;366.0;0.0;4.4;0;310.0
5952;329.0;0.0;4.5;0;100.0
5953;272.0;0.0;3.7;0;100.0
5954;277.0;0.0;3.9;0;0.0
5955;280.0;0.0;4.5;0;100.0
5956;400.0;0.0;5.9;0;410.0
5957;573.0;0.0;4.3;0;600.0
5958;648.0;0.0;8.9;0;600.0
5959;672.0;0.0;7.6;0;600.0
5960;680.0;0.0;6.8;0;510.0
5961;642.0;0.0;7.3;0;600.0
5962;634.0;0.0;5.7;0;510.0
5963;652.0;0.0;8.2;0;410.0
5964;648.0;0.0;7.4;0;510.0
5965;555.0;0.0;6.6;0;330.0
5966;537.0;0.0;7.9;0;410.0
5967;534.0;0.0;8.2;0;510.0
5968;541.0;0.0;6.7;0;500.0
5969;529.0;0.0;6.9;0;500.0
